time,d,theta1,theta2
3.3766834170854274,2.22652406081264,-3.428816711900208,1.5040801783846713
3.408241206030151,2.254187676827553,-3.397258922955484,1.5040801783846713
3.4397989949748746,2.2808390529645868,-3.3657011340107608,1.5040801783846713
3.4713567839195982,2.3063720566760786,-3.334143345066037,1.5040801783846711
3.502914572864322,2.3306850090573645,-3.302585556121313,1.5040801783846718
3.534472361809046,2.3536810897580005,-3.271027767176589,1.5040801783846713
3.5660301507537695,2.3752687225449804,-3.239469978231866,1.5040801783846711
3.597587939698493,2.395361939982555,-3.2079121892871423,1.5040801783846713
3.6291457286432167,2.4138807257763903,-3.1763544003424187,1.5040801783846711
3.6607035175879403,2.4307513334187707,-3.144796611397695,1.5040801783846713
3.692261306532664,2.445906579865919,-3.1132388224529715,1.5040801783846713
3.7238190954773875,2.459286113077941,-3.0816810335082474,1.5040801783846713
3.755376884422111,2.4708366523559686,-3.0501232445635242,1.5040801783846713
3.7869346733668348,2.4805122005194393,-3.0185654556188006,1.5040801783846713
3.8184924623115584,2.488274227078543,-2.987007666674077,1.5040801783846713
3.850050251256282,2.494091821672424,-2.955449877729353,1.5040801783846713
3.8816080402010056,2.4979418171620806,-2.9238920887846294,1.5040801783846713
3.913165829145729,2.499808881887801,-2.8923342998399058,1.5040801783846713
3.944723618090453,2.4996855807237215,-2.8607765108951826,1.5040801783846713
3.9762814070351764,2.497572404686389,-2.829218721950459,1.5040801783846711
4.0078391959799,2.4934777689794076,-2.797660933005736,1.5040801783846713
4.039396984924624,2.487417979481959,-2.7661031440610118,1.5040801783846713
4.070954773869348,2.479417167814653,-2.7345453551162877,1.5040801783846713
4.102512562814071,2.4695071952412855,-2.702987566171564,1.5040801783846711
4.134070351758795,2.4577275257891946,-2.6714297772268405,1.5040801783846713
4.165628140703518,2.4441250690934844,-2.6398719882821173,1.5040801783846711
4.197185929648242,2.4287539935909415,-2.6083141993373933,1.5040801783846713
4.228743718592965,2.4116755108075694,-2.57675641039267,1.5040801783846718
4.260301507537689,2.392957631598742,-2.5451986214479456,1.5040801783846713
4.2918592964824125,2.3726748953127137,-2.5136408325032225,1.5040801783846713
4.3234170854271365,2.3509080729559986,-2.482083043558499,1.5040801783846718
4.35497487437186,2.3277438455427175,-2.4505252546137752,1.5040801783846713
4.386532663316584,2.303274458908783,-2.418967465669051,1.5040801783846711
4.418090452261307,2.277597356365561,-2.387409676724328,1.5040801783846713
4.449648241206031,2.2508147906558547,-2.3558518877796044,1.5040801783846718
4.481206030150754,2.223033416757521,-2.324294098834881,1.5040801783846713
4.512763819095478,2.1943638671562598,-2.2927363098901568,1.5040801783846713
4.544321608040201,2.1649203112789683,-2.2611785209454336,1.5040801783846713
4.575879396984925,2.1348200008420832,-2.22962073200071,1.5040801783846718
4.607437185929649,2.1041828029254783,-2.198062943055987,1.5040801783846718
4.638994974874373,2.073130722631306,-2.1665051541112623,1.5040801783846713
4.670552763819096,2.0417874172287047,-2.134947365166539,1.5040801783846713
4.70211055276382,2.0102777037191464,-2.103389576221815,1.5040801783846711
4.733668341708543,1.978727061783446,-2.0718317872770924,1.5040801783846718
4.765226130653267,1.947261134089801,-2.040273998332368,1.5040801783846713
4.79678391959799,1.9160052259527878,-2.0087162093876447,1.5040801783846711
4.828341708542714,1.8850838063357727,-1.9771584204429207,1.5040801783846713
4.859899497487437,1.854620012183898,-1.9456006314981975,1.5040801783846711
4.8914572864321615,1.824735158061491,-1.9140428425534735,1.5040801783846711
4.923015075376885,1.7955482530466673,-1.8824850536087503,1.5040801783846713
4.954572864321609,1.7671755268069553,-1.8509272646640267,1.5040801783846718
4.986130653266332,1.7397299667432509,-1.819369475719303,1.5040801783846713
